station,valid,tmpc,dwpc,relh,alti,mslp
RJAI,2012-05-22 04:12,13.00,12.00,93.65,30.00,M
RJAI,2012-05-23 22:30,20.00,13.00,64.04,29.85,M
RJAI,2012-05-28 05:45,23.00,10.00,43.69,29.97,M
RJAI,2012-05-28 06:23,17.00,13.00,77.29,30.03,M
RJAI,2012-05-29 01:05,21.00,14.00,64.26,30.06,M
RJAI,2012-05-30 07:40,21.00,12.00,56.38,30.06,M
RJAI,2012-05-31 23:30,20.00,14.00,68.35,30.03,M
RJAI,2012-06-05 22:28,17.00,14.00,82.50,29.56,M
RJAI,2012-06-06 00:03,17.00,15.00,88.00,29.53,M
RJAI,2012-06-07 21:30,20.00,15.00,72.92,29.77,M
RJAI,2012-06-11 01:39,19.00,14.00,72.74,29.71,M
RJAI,2012-06-11 02:41,20.00,13.00,64.04,29.71,M
RJAI,2012-06-13 23:15,17.00,10.00,63.38,29.97,M
RJAI,2012-06-19 03:46,25.00,18.00,65.12,29.77,M
RJAI,2012-06-19 04:01,25.00,18.00,65.12,29.77,M
RJAI,2012-06-19 04:06,24.00,19.00,73.61,29.77,M
RJAI,2012-06-22 01:25,18.00,16.00,88.09,29.68,M
RJAI,2012-06-22 02:39,20.00,17.00,82.86,29.65,M
RJAI,2012-07-01 22:40,20.00,18.00,88.26,29.65,M
RJAI,2012-07-01 23:21,20.00,18.00,88.26,29.65,M
RJAI,2012-07-03 04:08,26.00,18.00,61.36,29.62,M
RJAI,2012-07-06 04:49,27.00,19.00,61.58,29.62,M
RJAI,2012-07-08 22:30,22.00,16.00,68.75,29.80,M
RJAI,2012-07-10 22:40,25.00,18.00,65.12,29.85,M
RJAI,2012-07-19 03:30,35.00,16.00,32.27,29.77,M
RJAI,2012-07-19 21:40,20.00,15.00,72.92,29.91,M
RJAI,2012-08-06 00:36,28.00,22.00,69.90,29.74,M
RJAI,2012-08-06 01:17,26.00,21.00,73.95,29.74,M
RJAI,2012-08-06 01:34,26.00,22.00,78.62,29.74,M
RJAI,2012-08-06 02:31,25.00,22.00,83.44,29.74,M
RJAI,2012-08-13 00:28,30.00,20.00,55.04,29.68,M
RJAI,2012-08-15 21:45,27.00,21.00,69.71,29.91,M
RJAI,2012-08-21 23:40,29.00,20.00,58.32,30.00,M
RJAI,2012-09-01 01:31,28.00,18.00,54.55,29.97,M
RJAI,2012-09-01 02:41,26.00,19.00,65.33,29.97,M
RJAI,2012-09-03 03:37,28.00,19.00,58.08,29.94,M
RJAI,2012-09-03 03:53,28.00,19.00,58.08,29.94,M
RJAI,2012-09-03 04:29,27.00,20.00,65.54,29.94,M
RJAI,2012-09-06 21:40,24.00,19.00,73.61,30.12,M
RJAI,2012-09-11 22:40,24.00,18.00,69.14,29.85,M
RJAI,2012-09-12 22:30,26.00,18.00,61.36,29.85,M
RJAI,2012-09-18 22:40,24.00,22.00,88.59,29.83,M
RJAI,2012-09-19 22:30,26.00,20.00,69.52,29.88,M
RJAI,2012-09-21 04:33,26.00,19.00,65.33,29.88,M
RJAI,2012-09-21 04:40,23.00,19.00,78.19,29.88,M
RJAI,2012-09-21 05:37,23.00,20.00,83.21,29.85,M
RJAI,2012-09-28 03:25,22.00,16.00,68.75,29.80,M
RJAI,2012-09-28 04:05,22.00,16.00,68.75,29.80,M
RJAI,2012-10-10 20:40,17.00,12.00,72.38,29.88,M
RJAI,2012-10-10 23:32,19.00,11.00,59.74,29.85,M
RJAI,2012-10-11 01:10,20.00,12.00,59.97,29.83,M
RJAI,2012-10-11 01:28,21.00,12.00,56.38,29.83,M
RJAI,2012-10-11 02:14,21.00,12.00,56.38,29.83,M
RJAI,2012-10-13 22:26,16.00,5.00,48.00,30.09,M
RJAI,2012-10-14 21:40,16.00,9.00,63.15,30.03,M
RJAI,2012-10-15 20:30,16.00,6.00,51.45,30.18,M
RJAI,2012-10-16 22:40,15.00,8.00,62.92,30.09,M
RJAI,2012-10-18 04:14,19.00,16.00,82.74,29.80,M
RJAI,2012-10-22 23:40,22.00,16.00,68.75,29.71,M
RJAI,2012-10-23 01:15,23.00,16.00,64.69,29.65,M
RJAI,2012-10-23 02:44,23.00,16.00,64.69,29.59,M
RJAI,2012-10-23 03:06,20.00,17.00,82.86,29.59,M
RJAI,2012-10-23 05:42,19.00,14.00,72.74,29.53,M
RJAI,2012-10-23 22:40,15.00,-2.00,30.98,29.91,M
RJAI,2012-10-25 02:37,17.00,5.00,45.04,30.18,M
RJAI,2012-10-30 22:40,12.00,5.00,62.23,29.85,M
RJAI,2012-10-31 23:45,13.00,6.00,62.46,29.83,M
RJAI,2012-11-01 04:52,20.00,3.00,32.43,29.68,M
RJAI,2012-11-06 00:25,13.00,11.00,87.65,29.97,M
RJAI,2012-11-06 02:32,13.00,11.00,87.65,29.94,M
RJAI,2012-11-08 23:40,15.00,4.00,47.72,29.97,M
RJAI,2012-11-09 01:40,17.00,3.00,39.14,29.97,M
RJAI,2012-11-13 00:37,14.00,6.00,58.52,29.74,M
RJAI,2012-11-14 04:05,18.00,-9.00,15.04,29.50,M
RJAI,2012-11-28 00:44,7.00,0.00,61.03,30.18,M
RJAI,2012-11-28 01:07,7.00,-1.00,56.74,30.18,M
RJAI,2012-11-28 01:27,7.00,-3.00,48.96,30.18,M
RJAI,2012-11-28 04:31,8.00,-2.00,49.24,30.09,M
RJAI,2012-12-07 08:29,10.00,-6.00,31.87,29.97,M
RJAI,2012-12-16 21:45,7.00,-3.00,48.96,30.09,M
RJAI,2012-12-16 23:16,7.00,-2.00,52.72,30.09,M
RJAI,2012-12-17 04:34,7.00,2.00,70.48,29.94,M
RJAI,2012-12-18 22:25,4.00,-10.00,35.26,29.91,M
RJAI,2012-12-19 22:30,3.00,-13.00,29.77,30.15,M
RJAI,2012-12-24 22:30,0.00,-8.00,54.87,30.06,M
RJAI,2013-01-08 22:30,4.00,-2.00,64.93,29.91,M
RJAI,2013-01-12 20:40,5.00,-7.00,41.54,30.12,M
RJAI,2013-01-18 02:23,4.00,-16.00,21.69,29.97,M
RJAI,2013-01-20 20:45,2.00,-8.00,47.51,30.36,M
RJAI,2013-01-21 22:40,4.00,0.00,75.16,29.91,M
RJAI,2013-01-22 22:30,4.00,-4.00,55.95,30.00,M
RJAI,2013-01-31 23:40,4.00,-8.00,41.24,30.50,M
RJAI,2013-02-01 01:51,8.00,-7.00,33.79,30.47,M
RJAI,2013-02-04 21:40,6.00,-7.00,38.75,30.00,M
RJAI,2013-02-07 21:45,4.00,-12.00,30.07,29.71,M
RJAI,2013-02-08 05:47,5.00,-22.00,12.12,29.85,M
RJAI,2013-02-19 03:11,2.00,-1.00,80.51,29.83,M
RJAI,2013-02-20 20:40,0.00,-11.00,43.34,30.09,M
RJAI,2013-02-24 21:40,-1.00,-16.00,31.04,30.21,M
RJAI,2013-03-05 23:40,7.00,-7.00,36.18,30.09,M
RJAI,2013-03-13 01:23,17.00,5.00,45.04,29.80,M
RJAI,2013-03-13 02:44,18.00,4.00,39.43,29.80,M
RJAI,2013-03-13 05:35,19.00,6.00,42.57,29.68,M
RJAI,2013-03-16 20:45,8.00,-8.00,31.28,30.09,M
RJAI,2013-03-26 20:40,6.00,-3.00,52.45,30.21,M
RJAI,2013-03-26 23:44,6.00,2.00,75.50,30.24,M
RJAI,2013-03-27 01:35,6.00,4.00,86.99,30.21,M
RJAI,2013-03-27 22:37,10.00,6.00,76.18,29.97,M
RJAI,2013-03-29 04:16,18.00,11.00,63.60,29.74,M
RJAI,2013-03-30 20:40,6.00,4.00,86.99,30.12,M
RJAI,2013-04-01 21:42,8.00,6.00,87.19,30.15,M
RJAI,2013-04-02 22:33,11.00,10.00,93.55,29.35,M
RJAI,2013-04-04 20:23,13.00,9.00,76.66,30.09,M
RJAI,2013-04-04 21:39,14.00,9.00,71.83,30.09,M
RJAI,2013-04-04 22:15,14.00,9.00,71.83,30.12,M
RJAI,2013-04-09 02:46,19.00,1.00,29.92,29.74,M
RJAI,2013-04-10 03:20,15.00,1.00,38.56,29.80,M
RJAI,2013-04-11 05:27,11.00,1.00,50.08,29.83,M
RJAI,2013-04-18 02:35,22.00,11.00,49.64,29.71,M
RJAI,2013-04-18 04:07,22.00,12.00,53.03,29.65,M
RJAI,2013-04-23 05:34,17.00,1.00,33.93,30.18,M
RJAI,2013-04-24 02:09,16.00,10.00,67.54,29.94,M
RJAI,2013-04-24 04:10,16.00,10.00,67.54,29.91,M
RJAI,2013-04-24 04:34,16.00,11.00,72.20,30.33,M
RJAI,2013-04-30 01:50,20.00,11.00,56.13,29.71,M
RJAI,2013-04-30 02:35,20.00,12.00,59.97,29.68,M
RJAI,2013-05-01 00:15,13.00,5.00,58.27,29.47,M
RJAI,2013-05-01 05:20,16.00,4.00,44.76,29.44,M
RJAI,2013-05-02 01:21,15.00,-3.00,28.77,29.68,M
RJAI,2013-05-10 03:02,26.00,6.00,27.81,29.77,M
RJAI,2013-05-10 03:18,26.00,6.00,27.81,29.77,M
RJAI,2013-05-12 22:30,15.00,12.00,82.25,29.97,M
RJAI,2013-05-14 22:30,18.00,14.00,77.45,30.03,M
RJAI,2013-05-15 02:51,23.00,12.00,49.90,29.97,M
RJAI,2013-05-15 04:25,24.00,8.00,35.94,29.91,M
RJAI,2013-05-17 02:32,21.00,2.00,28.39,29.97,M
RJAI,2013-05-23 04:13,25.00,6.00,29.51,29.80,M
RJAI,2013-05-27 00:25,22.00,13.00,56.63,30.21,M
RJAI,2013-05-27 02:44,24.00,9.00,38.46,30.21,M
RJAI,2013-05-27 05:20,25.00,11.00,41.42,30.18,M
RJAI,2013-05-28 01:30,23.00,10.00,43.69,30.18,M
RJAI,2013-05-28 02:02,23.00,10.00,43.69,30.18,M
RJAI,2013-05-28 02:30,24.00,10.00,41.14,30.18,M
RJAI,2013-05-28 02:49,23.00,7.00,35.66,30.18,M
RJAI,2013-05-29 00:43,22.00,12.00,53.03,30.06,M
RJAI,2013-05-29 01:30,23.00,12.00,49.90,30.03,M
RJAI,2013-05-29 03:31,23.00,12.00,49.90,30.00,M
RJAI,2013-05-29 05:10,22.00,1.00,24.86,30.00,M
RJAI,2013-05-29 06:30,22.00,14.00,60.44,29.97,M
RJAI,2013-05-29 07:22,21.00,14.00,64.26,29.97,M
RJAI,2013-05-29 07:31,21.00,14.00,64.26,29.97,M
RJAI,2013-05-29 08:11,20.00,15.00,72.92,29.97,M
RJAI,2013-05-29 09:20,20.00,14.00,68.35,29.97,M
RJAI,2013-05-29 09:25,20.00,14.00,68.35,29.97,M
RJAI,2013-05-30 04:29,21.00,17.00,77.90,29.80,M
RJAI,2013-05-30 05:18,21.00,18.00,82.98,29.80,M
RJAI,2013-05-31 02:19,23.00,8.00,38.18,29.88,M
RJAI,2013-06-04 20:45,20.00,14.00,68.35,30.09,M
RJAI,2013-06-06 22:35,20.00,13.00,64.04,30.33,M
RJAI,2013-06-06 22:45,20.00,13.00,64.04,29.88,M
RJAI,2013-06-11 00:43,21.00,14.00,64.26,29.94,M
RJAI,2013-06-11 02:12,21.00,16.00,73.09,29.94,M
RJAI,2013-06-12 02:40,20.00,18.00,88.26,29.94,M
RJAI,2013-06-12 02:45,20.00,18.00,88.26,29.94,M
RJAI,2013-06-12 03:35,20.00,18.00,88.26,29.94,M
RJAI,2013-06-12 04:14,21.00,18.00,82.98,29.94,M
RJAI,2013-06-13 02:12,21.00,19.00,88.34,29.91,M
RJAI,2013-06-13 04:02,21.00,19.00,88.34,29.91,M
RJAI,2013-06-14 03:40,24.00,20.00,78.34,29.91,M
RJAI,2013-06-14 04:40,24.00,20.00,78.34,29.91,M
RJAI,2013-06-14 05:17,25.00,20.00,73.78,29.91,M
RJAI,2013-06-18 21:35,25.00,20.00,73.78,29.41,M
RJAI,2013-06-21 01:45,22.00,18.00,78.04,29.80,M
RJAI,2013-06-21 02:38,22.00,19.00,83.09,29.77,M
RJAI,2013-06-21 04:25,22.00,18.00,78.04,29.74,M
RJAI,2013-06-21 05:37,22.00,19.00,83.09,29.74,M
RJAI,2013-06-24 00:30,21.00,17.00,77.90,29.71,M
RJAI,2013-06-24 02:30,25.00,17.00,61.13,29.71,M
RJAI,2013-06-25 02:30,25.00,17.00,61.13,29.83,M
RJAI,2013-06-25 03:10,23.00,19.00,78.19,29.80,M
RJAI,2013-06-25 03:32,23.00,19.00,78.19,29.80,M
RJAI,2013-06-25 05:30,23.00,18.00,73.44,29.80,M
RJAI,2013-06-26 00:37,22.00,18.00,78.04,29.74,M
RJAI,2013-06-26 23:20,21.00,13.00,60.21,29.62,M
RJAI,2013-06-26 23:40,22.00,13.00,56.63,29.62,M
RJAI,2013-06-27 02:30,24.00,11.00,43.97,29.65,M
RJAI,2013-06-27 23:15,21.00,15.00,68.55,29.83,M
RJAI,2013-06-27 23:35,21.00,14.00,64.26,29.83,M
RJAI,2013-06-28 02:15,23.00,13.00,53.29,29.83,M
RJAI,2013-06-28 05:37,24.00,15.00,57.12,29.77,M
RJAI,2013-07-02 04:37,25.00,13.00,47.25,29.94,M
RJAI,2013-07-02 05:29,16.00,13.00,82.37,29.94,M
RJAI,2013-07-02 22:35,22.00,15.00,64.48,29.83,M
RJAI,2013-07-02 22:53,22.00,15.00,64.48,29.83,M
RJAI,2013-07-03 00:08,24.00,14.00,53.55,29.83,M
RJAI,2013-07-03 01:04,24.00,14.00,53.55,29.80,M
RJAI,2013-07-03 01:50,24.00,14.00,53.55,29.77,M
RJAI,2013-07-03 02:12,25.00,14.00,50.43,29.77,M
RJAI,2013-07-04 00:30,25.00,20.00,73.78,29.71,M
RJAI,2013-07-04 01:20,25.00,20.00,73.78,29.71,M
RJAI,2013-07-04 01:30,24.00,20.00,78.34,29.71,M
RJAI,2013-07-04 02:20,24.00,21.00,83.32,29.71,M
RJAI,2013-07-04 04:18,26.00,20.00,69.52,29.68,M
RJAI,2013-07-04 05:20,26.00,20.00,69.52,29.68,M
RJAI,2013-07-05 01:40,26.00,21.00,73.95,29.62,M
RJAI,2013-07-05 01:50,26.00,21.00,73.95,29.65,M
RJAI,2013-07-05 03:07,27.00,21.00,69.71,29.62,M
RJAI,2013-07-05 03:42,27.00,21.00,69.71,29.62,M
RJAI,2013-07-08 06:21,34.00,18.00,38.73,29.85,M
RJAI,2013-07-08 07:25,27.00,18.00,57.84,29.88,M
RJAI,2013-07-11 21:35,28.00,20.00,61.81,29.80,M
RJAI,2013-07-12 02:49,32.00,18.00,43.34,29.77,M
RJAI,2013-07-16 20:40,22.00,17.00,73.27,29.97,M
RJAI,2013-07-16 22:27,22.00,17.00,73.27,29.97,M
RJAI,2013-07-23 05:26,29.00,21.00,62.03,29.68,M
RJAI,2013-07-23 05:36,26.00,21.00,73.95,29.71,M
RJAI,2013-07-23 21:40,24.00,20.00,78.34,29.71,M
RJAI,2013-07-23 21:45,24.00,20.00,78.34,29.71,M
RJAI,2013-07-24 03:36,25.00,21.00,78.48,29.68,M
RJAI,2013-07-25 04:30,26.00,20.00,69.52,29.65,M
RJAI,2013-07-29 22:30,25.00,21.00,78.48,29.56,M
RJAI,2013-08-05 01:25,30.00,20.00,55.04,29.77,M
RJAI,2013-08-05 21:49,26.00,22.00,78.62,29.74,M
RJAI,2013-08-05 21:55,26.00,22.00,78.62,29.74,M
RJAI,2013-08-05 22:15,26.00,23.00,83.55,29.74,M
RJAI,2013-08-05 23:12,26.00,22.00,78.62,29.74,M
RJAI,2013-08-05 23:24,25.00,21.00,78.48,29.77,M
RJAI,2013-08-05 23:43,26.00,22.00,78.62,29.77,M
RJAI,2013-08-06 03:53,31.00,20.00,51.98,29.71,M
RJAI,2013-08-06 04:40,31.00,21.00,55.29,29.71,M
RJAI,2013-08-06 05:40,31.00,22.00,58.78,29.71,M
RJAI,2013-08-08 02:30,33.00,19.00,43.61,29.68,M
RJAI,2013-08-19 01:45,31.00,20.00,51.98,29.77,M
RJAI,2013-08-19 02:34,32.00,20.00,49.10,29.77,M
RJAI,2013-08-19 05:48,33.00,19.00,43.61,29.74,M
RJAI,2013-08-20 04:11,32.00,20.00,49.10,29.71,M
RJAI,2013-08-20 05:38,31.00,21.00,55.29,29.71,M
RJAI,2013-08-21 07:07,30.00,22.00,62.25,29.77,M
RJAI,2013-08-23 06:35,27.00,23.00,78.76,29.74,M
RJAI,2013-08-23 19:30,24.00,21.00,83.32,29.59,M
RJAI,2013-08-23 22:45,26.00,21.00,73.95,29.62,M
RJAI,2013-08-23 23:20,27.00,21.00,69.71,29.62,M
RJAI,2013-08-24 19:25,26.00,18.00,61.36,29.65,M
RJAI,2013-08-24 19:50,26.00,18.00,61.36,29.65,M
RJAI,2013-08-24 21:20,25.00,16.00,57.36,29.68,M
RJAI,2013-08-26 22:30,22.00,17.00,73.27,29.65,M
RJAI,2013-08-29 01:20,28.00,18.00,54.55,29.74,M
RJAI,2013-08-29 04:22,31.00,15.00,37.90,29.68,M
RJAI,2013-08-29 05:33,31.00,15.00,37.90,29.68,M
RJAI,2013-08-29 21:30,27.00,19.00,61.58,29.62,M
RJAI,2013-08-30 00:07,31.00,19.00,48.84,29.62,M
RJAI,2013-08-30 01:25,32.00,19.00,46.14,29.62,M
RJAI,2013-08-30 02:41,34.00,19.00,41.23,29.59,M
RJAI,2013-08-31 21:30,28.00,22.00,69.90,29.77,M
RJAI,2013-09-04 01:35,27.00,22.00,74.11,29.80,M
RJAI,2013-09-04 02:25,28.00,21.00,65.74,29.80,M
RJAI,2013-09-05 03:24,27.00,22.00,74.11,29.85,M
RJAI,2013-09-05 23:40,24.00,20.00,78.34,30.03,M
RJAI,2013-09-06 00:20,24.00,19.00,73.61,30.03,M
RJAI,2013-09-11 04:37,25.00,16.00,57.36,30.00,M
RJAI,2013-09-16 21:20,20.00,7.00,42.85,29.97,M
RJAI,2013-09-19 20:38,20.00,14.00,68.35,30.12,M
RJAI,2013-09-20 03:25,27.00,14.00,44.80,30.03,M
RJAI,2013-09-23 23:40,19.00,14.00,72.74,30.03,M
RJAI,2013-09-25 00:30,22.00,19.00,83.09,29.77,M
RJAI,2013-09-25 22:40,23.00,17.00,68.94,29.59,M
RJAI,2013-09-26 00:27,20.00,17.00,82.86,29.62,M
RJAI,2013-09-26 01:05,20.00,18.00,88.26,29.62,M
RJAI,2013-09-26 21:40,17.00,3.00,39.14,30.03,M
RJAI,2013-09-30 01:25,23.00,11.00,46.71,30.09,M
RJAI,2013-10-01 04:45,22.00,17.00,73.27,29.91,M
RJAI,2013-10-02 04:23,23.00,20.00,83.21,29.56,M
RJAI,2013-10-03 23:35,17.00,12.00,72.38,30.15,M
RJAI,2013-10-04 00:20,17.00,12.00,72.38,30.15,M
RJAI,2013-10-04 02:15,18.00,12.00,67.95,30.18,M
RJAI,2013-10-06 21:40,20.00,18.00,88.26,30.27,M
RJAI,2013-10-07 22:20,22.00,19.00,83.09,30.12,M
RJAI,2013-10-11 00:18,25.00,19.00,69.33,29.94,M
RJAI,2013-10-16 22:45,15.00,4.00,47.72,30.21,M
RJAI,2013-10-17 06:22,20.00,2.00,30.20,30.24,M
RJAI,2013-10-17 22:40,16.00,5.00,48.00,30.45,M
RJAI,2013-10-19 22:49,14.00,12.00,87.74,30.18,M
RJAI,2013-10-20 02:26,14.00,12.00,87.74,30.09,M
RJAI,2013-10-29 01:07,15.00,8.00,62.92,30.27,M
RJAI,2013-11-05 22:40,12.00,4.00,58.02,30.33,M
RJAI,2013-11-06 03:20,19.00,5.00,39.72,30.21,M
RJAI,2013-11-06 06:53,19.00,4.00,37.03,30.18,M
RJAI,2013-11-06 07:20,18.00,4.00,39.43,30.15,M
RJAI,2013-11-10 23:45,11.00,2.00,53.81,29.74,M
RJAI,2013-11-11 22:40,8.00,-4.00,42.44,29.88,M
RJAI,2013-11-13 00:25,10.00,-5.00,34.39,29.97,M
RJAI,2013-11-13 02:52,12.00,-7.00,25.85,29.94,M
RJAI,2013-11-13 03:30,12.00,-7.00,25.85,29.94,M
RJAI,2013-11-13 04:14,13.00,-7.00,24.21,29.94,M
RJAI,2013-11-13 05:50,12.00,-6.00,27.91,29.97,M
RJAI,2013-11-13 22:45,7.00,-2.00,52.72,30.27,M
RJAI,2013-11-18 02:47,19.00,2.00,32.14,29.65,M
RJAI,2013-11-26 22:10,10.00,-5.00,34.39,30.00,M
RJAI,2013-12-08 23:17,5.00,-5.00,48.39,30.15,M
RJAI,2013-12-10 01:30,4.00,2.00,86.79,29.38,M
RJAI,2013-12-10 02:20,5.00,3.00,86.89,29.26,M
RJAI,2013-12-13 00:21,10.00,-8.00,27.33,29.83,M
RJAI,2013-12-13 01:53,12.00,-9.00,22.13,29.77,M
RJAI,2013-12-13 02:26,12.00,-7.00,25.85,29.74,M
RJAI,2013-12-13 03:28,13.00,-6.00,26.13,29.71,M
RJAI,2013-12-13 05:40,13.00,-4.00,30.40,29.68,M
RJAI,2013-12-13 06:20,13.00,-4.00,30.40,29.68,M
RJAI,2013-12-19 02:20,6.00,3.00,81.07,29.91,M
RJAI,2013-12-20 01:10,7.00,4.00,81.20,29.56,M
RJAI,2013-12-20 04:37,5.00,1.00,75.33,29.47,M
RJAI,2014-01-20 01:13,5.00,-11.00,30.38,30.15,M
RJAI,2014-01-20 02:30,7.00,-11.00,26.45,30.09,M
RJAI,2014-01-27 02:03,5.00,-14.00,23.85,30.21,M
RJAI,2014-01-27 02:30,4.00,-15.00,23.56,30.21,M
RJAI,2014-01-30 04:50,14.00,6.00,58.52,29.91,M
RJAI,2014-01-31 02:17,13.00,-7.00,24.21,29.91,M
RJAI,2014-02-03 22:30,7.00,1.00,65.61,29.65,M
RJAI,2014-02-04 03:40,3.00,0.00,80.65,29.65,M
RJAI,2014-02-04 22:30,0.00,-15.00,31.35,29.97,M
RJAI,2014-02-12 00:16,4.00,-8.00,41.24,30.12,M
RJAI,2014-02-12 00:40,4.00,-8.00,41.24,30.12,M
RJAI,2014-02-12 01:23,5.00,-8.00,38.45,30.12,M
RJAI,2014-02-12 02:09,5.00,-8.00,38.45,30.09,M
RJAI,2014-02-12 02:28,6.00,-7.00,38.75,30.09,M
RJAI,2014-02-12 04:53,7.00,-6.00,39.06,30.06,M
RJAI,2014-02-12 05:44,7.00,-6.00,39.06,30.03,M
RJAI,2014-02-14 03:14,0.00,-2.00,86.39,30.33,M
RJAI,2014-02-16 21:40,5.00,-11.00,30.38,30.12,M
RJAI,2014-02-18 01:05,5.00,-14.00,23.85,30.03,M
RJAI,2014-02-18 23:40,2.00,-12.00,34.65,30.09,M
RJAI,2014-02-19 04:12,7.00,-14.00,20.77,30.03,M
RJAI,2014-02-21 00:28,5.00,-12.00,28.04,30.15,M
RJAI,2014-02-21 00:49,6.00,-12.00,26.16,30.15,M
RJAI,2014-02-21 01:32,8.00,-12.00,22.81,30.12,M
RJAI,2014-02-21 01:44,7.00,-13.00,22.53,30.12,M
RJAI,2014-02-21 05:26,7.00,-12.00,24.42,30.09,M
RJAI,2014-02-21 06:02,7.00,-14.00,20.77,30.09,M
RJAI,2014-02-24 05:30,8.00,-5.00,39.36,30.24,M
RJAI,2014-02-26 21:25,7.00,0.00,61.03,30.30,M
RJAI,2014-02-27 00:07,6.00,2.00,75.50,30.30,M
RJAI,2014-02-27 02:35,8.00,3.00,70.68,30.21,M
RJAI,2014-02-27 03:05,8.00,4.00,75.84,30.21,M
RJAI,2014-02-27 04:17,9.00,4.00,70.88,30.15,M
RJAI,2014-03-07 01:02,5.00,-17.00,18.60,30.12,M
RJAI,2014-03-07 04:33,8.00,-18.00,13.91,30.00,M
RJAI,2014-03-07 07:02,4.00,-4.00,55.95,30.03,M
RJAI,2014-03-07 07:23,4.00,-5.00,51.89,30.03,M
RJAI,2014-03-07 07:46,4.00,-7.00,44.55,30.03,M
RJAI,2014-03-12 03:29,15.00,-6.00,22.95,30.03,M
RJAI,2014-03-14 04:24,9.00,1.00,57.26,29.65,M
RJAI,2014-03-14 05:22,10.00,-3.00,39.95,29.65,M
RJAI,2014-03-14 05:24,10.00,-3.00,39.95,29.65,M
RJAI,2014-03-14 05:29,10.00,-2.00,43.03,29.65,M
RJAI,2014-03-20 01:05,6.00,4.00,86.99,29.83,M
RJAI,2014-03-20 03:22,7.00,4.00,81.20,29.68,M
RJAI,2014-03-21 05:44,12.00,-13.00,16.10,29.50,M
RJAI,2014-03-24 04:44,17.00,-9.00,16.02,30.15,M
RJAI,2014-03-27 02:25,12.00,8.00,76.50,29.85,M
RJAI,2014-03-27 03:10,12.00,8.00,76.50,29.85,M
RJAI,2014-03-27 04:41,11.00,8.00,81.74,29.85,M
RJAI,2014-03-31 00:44,14.00,-7.00,22.68,29.68,M
RJAI,2014-04-03 00:25,13.00,10.00,81.99,30.09,M
RJAI,2014-04-05 04:08,11.00,-4.00,34.69,29.83,M
RJAI,2014-04-07 03:44,14.00,-4.00,28.48,29.88,M
RJAI,2014-04-07 04:06,15.00,-4.00,26.70,29.88,M
RJAI,2014-04-07 04:20,15.00,-3.00,28.77,29.88,M
RJAI,2014-04-07 05:31,15.00,-3.00,28.77,29.88,M
RJAI,2014-04-07 22:10,10.00,2.00,57.52,29.88,M
RJAI,2014-04-09 04:40,18.00,5.00,42.28,29.94,M
RJAI,2014-04-18 00:27,10.00,4.00,66.27,29.97,M
RJAI,2014-04-18 03:30,10.00,4.00,66.27,29.94,M
RJAI,2014-04-22 01:35,18.00,7.00,48.55,29.80,M
RJAI,2014-04-22 02:15,18.00,7.00,48.55,29.80,M
RJAI,2014-04-22 04:41,17.00,8.00,55.37,29.83,M
RJAI,2014-04-23 01:31,17.00,-5.00,21.79,29.97,M
RJAI,2014-05-08 03:02,20.00,7.00,42.85,29.97,M
RJAI,2014-05-09 03:45,23.00,9.00,40.85,29.71,M
RJAI,2014-05-09 05:13,24.00,3.00,25.40,29.68,M
RJAI,2014-05-09 05:19,23.00,8.00,38.18,29.71,M
RJAI,2014-05-09 05:35,21.00,12.00,56.38,29.68,M
RJAI,2014-05-12 01:10,21.00,2.00,28.39,30.06,M
RJAI,2014-05-13 01:06,17.00,15.00,88.00,29.65,M
RJAI,2014-05-13 02:12,17.00,15.00,88.00,29.62,M
RJAI,2014-05-14 23:10,19.00,9.00,52.25,29.41,M
RJAI,2014-05-15 00:33,20.00,10.00,52.51,29.41,M
RJAI,2014-05-15 01:44,18.00,12.00,67.95,29.35,M
RJAI,2014-05-15 05:37,20.00,12.00,59.97,29.29,M
RJAI,2014-05-22 02:13,20.00,11.00,56.13,29.65,M
RJAI,2014-05-22 06:07,18.00,12.00,67.95,29.68,M
RJAI,2014-05-22 06:26,19.00,12.00,63.82,29.68,M
RJAI,2014-05-22 06:41,19.00,13.00,68.15,29.68,M
RJAI,2014-05-26 00:10,22.00,12.00,53.03,29.85,M
RJAI,2014-05-26 05:35,22.00,13.00,56.63,29.74,M
RJAI,2014-05-26 23:21,18.00,16.00,88.09,29.56,M
RJAI,2014-05-26 23:39,18.00,16.00,88.09,29.59,M
RJAI,2014-05-30 06:39,28.00,10.00,32.46,29.85,M
RJAI,2014-06-05 00:11,21.00,13.00,60.21,29.88,M
RJAI,2014-06-05 05:38,21.00,15.00,68.55,29.83,M
RJAI,2014-06-06 02:08,19.00,16.00,82.74,29.74,M
RJAI,2014-06-06 02:40,19.00,16.00,82.74,29.74,M
RJAI,2014-06-06 04:20,19.00,17.00,88.18,29.71,M
RJAI,2014-06-06 05:08,19.00,17.00,88.18,29.68,M
RJAI,2014-06-06 05:31,19.00,17.00,88.18,29.68,M
RJAI,2014-06-11 01:41,23.00,17.00,68.94,29.80,M
RJAI,2014-06-11 03:03,22.00,18.00,78.04,29.77,M
RJAI,2014-06-11 03:15,22.00,19.00,83.09,29.77,M
RJAI,2014-06-11 03:28,22.00,19.00,83.09,29.77,M
RJAI,2014-06-11 05:12,22.00,19.00,83.09,29.74,M
